iso_code,continent,location,date,new_cases,new_deaths
ABW,North America,Aruba,3/13/20,2,0
ABW,North America,Aruba,3/19/20,0,0
ABW,North America,Aruba,3/20/20,2,0
ABW,North America,Aruba,3/21/20,0,0
ABW,North America,Aruba,3/22/20,0,0
ABW,North America,Aruba,3/23/20,0,0
ABW,North America,Aruba,3/24/20,8,0
ABW,North America,Aruba,3/25/20,5,0
ABW,North America,Aruba,3/26/20,2,0
ABW,North America,Aruba,3/27/20,9,0
ABW,North America,Aruba,3/28/20,0,0
ABW,North America,Aruba,3/29/20,0,0
ABW,North America,Aruba,3/30/20,22,0
ABW,North America,Aruba,3/31/20,0,0
ABW,North America,Aruba,4/1/20,5,0
ABW,North America,Aruba,4/2/20,0,0
ABW,North America,Aruba,4/3/20,5,0
ABW,North America,Aruba,4/4/20,2,0
ABW,North America,Aruba,4/5/20,2,0
ABW,North America,Aruba,4/6/20,0,0
ABW,North America,Aruba,4/7/20,7,0
ABW,North America,Aruba,4/8/20,3,0
ABW,North America,Aruba,4/9/20,3,0
ABW,North America,Aruba,4/10/20,5,0
ABW,North America,Aruba,4/11/20,4,0
ABW,North America,Aruba,4/12/20,6,0
ABW,North America,Aruba,4/13/20,0,0
ABW,North America,Aruba,4/14/20,0,0
ABW,North America,Aruba,4/15/20,0,0
ABW,North America,Aruba,4/16/20,1,1
ABW,North America,Aruba,4/17/20,2,0
ABW,North America,Aruba,4/18/20,1,1
ABW,North America,Aruba,4/19/20,0,0
ABW,North America,Aruba,4/20/20,1,0
ABW,North America,Aruba,4/21/20,0,0
ABW,North America,Aruba,4/22/20,0,0
ABW,North America,Aruba,4/23/20,3,0
ABW,North America,Aruba,4/24/20,0,0
ABW,North America,Aruba,4/25/20,0,0
ABW,North America,Aruba,4/26/20,0,0
ABW,North America,Aruba,4/27/20,0,0
ABW,North America,Aruba,4/28/20,0,0
ABW,North America,Aruba,4/29/20,0,0
ABW,North America,Aruba,4/30/20,0,0
ABW,North America,Aruba,5/1/20,0,0
ABW,North America,Aruba,5/2/20,0,0
ABW,North America,Aruba,5/3/20,0,0
ABW,North America,Aruba,5/4/20,0,0
ABW,North America,Aruba,5/5/20,0,0
ABW,North America,Aruba,5/6/20,0,0
ABW,North America,Aruba,5/7/20,1,0
ABW,North America,Aruba,5/8/20,0,1
ABW,North America,Aruba,5/9/20,0,0
ABW,North America,Aruba,5/10/20,0,0
ABW,North America,Aruba,5/11/20,0,0
ABW,North America,Aruba,5/12/20,0,0
ABW,North America,Aruba,5/13/20,0,0
ABW,North America,Aruba,5/14/20,0,0
ABW,North America,Aruba,5/15/20,0,0
ABW,North America,Aruba,5/16/20,0,0
ABW,North America,Aruba,5/17/20,0,0
ABW,North America,Aruba,5/18/20,0,0
ABW,North America,Aruba,5/19/20,0,0
ABW,North America,Aruba,5/20/20,0,0
ABW,North America,Aruba,5/21/20,0,0
ABW,North America,Aruba,5/22/20,0,0
ABW,North America,Aruba,5/23/20,0,0
ABW,North America,Aruba,5/24/20,0,0
ABW,North America,Aruba,5/25/20,0,0
ABW,North America,Aruba,5/26/20,0,0
ABW,North America,Aruba,5/27/20,0,0
ABW,North America,Aruba,5/28/20,0,0
ABW,North America,Aruba,5/29/20,0,0
ABW,North America,Aruba,5/30/20,0,0
ABW,North America,Aruba,5/31/20,0,0
ABW,North America,Aruba,6/1/20,0,0
ABW,North America,Aruba,6/2/20,0,0
ABW,North America,Aruba,6/3/20,0,0
ABW,North America,Aruba,6/4/20,0,0
ABW,North America,Aruba,6/5/20,0,0
ABW,North America,Aruba,6/6/20,0,0
ABW,North America,Aruba,6/7/20,0,0
ABW,North America,Aruba,6/8/20,0,0
ABW,North America,Aruba,6/9/20,0,0
ABW,North America,Aruba,6/10/20,0,0
ABW,North America,Aruba,6/11/20,0,0
ABW,North America,Aruba,6/12/20,0,0
ABW,North America,Aruba,6/13/20,0,0
ABW,North America,Aruba,6/14/20,0,0
ABW,North America,Aruba,6/15/20,0,0
ABW,North America,Aruba,6/16/20,0,0
ABW,North America,Aruba,6/17/20,0,0
ABW,North America,Aruba,6/18/20,0,0
ABW,North America,Aruba,6/19/20,0,0
ABW,North America,Aruba,6/20/20,0,0
ABW,North America,Aruba,6/21/20,0,0
ABW,North America,Aruba,6/22/20,0,0
ABW,North America,Aruba,6/23/20,0,0
ABW,North America,Aruba,6/24/20,0,0
ABW,North America,Aruba,6/25/20,0,0
ABW,North America,Aruba,6/26/20,0,0
ABW,North America,Aruba,6/27/20,0,0
ABW,North America,Aruba,6/28/20,0,0
ABW,North America,Aruba,6/29/20,0,0
ABW,North America,Aruba,6/30/20,2,0
ABW,North America,Aruba,7/1/20,0,0
ABW,North America,Aruba,7/2/20,0,0
ABW,North America,Aruba,7/3/20,1,0
ABW,North America,Aruba,7/4/20,0,0
ABW,North America,Aruba,7/5/20,1,0
ABW,North America,Aruba,7/6/20,0,0
ABW,North America,Aruba,7/7/20,0,0
ABW,North America,Aruba,7/8/20,0,0
ABW,North America,Aruba,7/9/20,0,0
ABW,North America,Aruba,7/10/20,0,0
ABW,North America,Aruba,7/11/20,0,0
ABW,North America,Aruba,7/12/20,0,0
ABW,North America,Aruba,7/13/20,0,0
ABW,North America,Aruba,7/14/20,0,0
ABW,North America,Aruba,7/15/20,1,0
ABW,North America,Aruba,7/16/20,0,0
ABW,North America,Aruba,7/17/20,2,0
ABW,North America,Aruba,7/18/20,0,0
ABW,North America,Aruba,7/19/20,0,0
ABW,North America,Aruba,7/20/20,5,0
ABW,North America,Aruba,7/21/20,2,0
ABW,North America,Aruba,7/22/20,2,0
ABW,North America,Aruba,7/23/20,0,0
ABW,North America,Aruba,7/24/20,0,0
ABW,North America,Aruba,7/25/20,1,0
ABW,North America,Aruba,7/26/20,1,0
ABW,North America,Aruba,7/27/20,0,0
ABW,North America,Aruba,7/28/20,0,0
ABW,North America,Aruba,7/29/20,0,0
ABW,North America,Aruba,7/30/20,0,0
ABW,North America,Aruba,7/31/20,1,0
ABW,North America,Aruba,8/1/20,1,0
ABW,North America,Aruba,8/2/20,0,0
ABW,North America,Aruba,8/3/20,1,0
ABW,North America,Aruba,8/4/20,2,0
ABW,North America,Aruba,8/5/20,8,0
ABW,North America,Aruba,8/6/20,39,0
ABW,North America,Aruba,8/7/20,92,0
ABW,North America,Aruba,8/8/20,133,0
ABW,North America,Aruba,8/9/20,113,0
ABW,North America,Aruba,8/10/20,54,0
ABW,North America,Aruba,8/11/20,67,0
ABW,North America,Aruba,8/12/20,87,0
ABW,North America,Aruba,8/13/20,81,0
ABW,North America,Aruba,8/14/20,96,1
ABW,North America,Aruba,8/15/20,79,0
ABW,North America,Aruba,8/16/20,75,0
ABW,North America,Aruba,8/17/20,54,0
ABW,North America,Aruba,8/18/20,19,0
ABW,North America,Aruba,8/19/20,0,0
ABW,North America,Aruba,8/20/20,175,1
ABW,North America,Aruba,8/21/20,91,1
ABW,North America,Aruba,8/22/20,77,0
ABW,North America,Aruba,8/23/20,70,1
ABW,North America,Aruba,8/24/20,34,0
ABW,North America,Aruba,8/25/20,60,0
ABW,North America,Aruba,8/26/20,42,1
ABW,North America,Aruba,8/27/20,90,0
ABW,North America,Aruba,8/28/20,88,0
ABW,North America,Aruba,8/29/20,58,1
ABW,North America,Aruba,8/30/20,69,1
ABW,North America,Aruba,8/31/20,22,0
ABW,North America,Aruba,9/1/20,9,0
ABW,North America,Aruba,9/2/20,98,0
ABW,North America,Aruba,9/3/20,107,2
ABW,North America,Aruba,9/4/20,81,1
ABW,North America,Aruba,9/5/20,66,0
ABW,North America,Aruba,9/6/20,70,1
ABW,North America,Aruba,9/7/20,21,0
ABW,North America,Aruba,9/8/20,33,1
ABW,North America,Aruba,9/9/20,107,0
ABW,North America,Aruba,9/10/20,141,0
ABW,North America,Aruba,9/11/20,89,1
ABW,North America,Aruba,9/12/20,79,2
ABW,North America,Aruba,9/13/20,96,0
ABW,North America,Aruba,9/14/20,52,0
ABW,North America,Aruba,9/15/20,14,2
ABW,North America,Aruba,9/16/20,92,2
ABW,North America,Aruba,9/17/20,176,0
ABW,North America,Aruba,9/18/20,54,1
ABW,North America,Aruba,9/19/20,78,0
ABW,North America,Aruba,9/20/20,0,0
ABW,North America,Aruba,9/21/20,91,0
ABW,North America,Aruba,9/22/20,36,1
ABW,North America,Aruba,9/23/20,78,1
ABW,North America,Aruba,9/24/20,56,0
ABW,North America,Aruba,9/25/20,35,0
ABW,North America,Aruba,9/26/20,43,0
ABW,North America,Aruba,9/27/20,33,0
ABW,North America,Aruba,9/28/20,12,0
ABW,North America,Aruba,9/29/20,28,0
ABW,North America,Aruba,9/30/20,62,1
ABW,North America,Aruba,10/1/20,29,1
ABW,North America,Aruba,10/2/20,35,0
ABW,North America,Aruba,10/3/20,40,3
ABW,North America,Aruba,10/4/20,36,0
ABW,North America,Aruba,10/5/20,5,0
ABW,North America,Aruba,10/6/20,0,0
ABW,North America,Aruba,10/7/20,15,1
ABW,North America,Aruba,10/8/20,14,0
ABW,North America,Aruba,10/9/20,25,0
ABW,North America,Aruba,10/10/20,34,1
ABW,North America,Aruba,10/11/20,21,0
ABW,North America,Aruba,10/12/20,6,0
ABW,North America,Aruba,10/13/20,3,0
ABW,North America,Aruba,10/14/20,32,0
ABW,North America,Aruba,10/15/20,26,0
ABW,North America,Aruba,10/16/20,30,0
AFG,Asia,Afghanistan,12/31/19,0,0
AFG,Asia,Afghanistan,1/1/20,0,0
AFG,Asia,Afghanistan,1/2/20,0,0
AFG,Asia,Afghanistan,1/3/20,0,0
AFG,Asia,Afghanistan,1/4/20,0,0
AFG,Asia,Afghanistan,1/5/20,0,0
AFG,Asia,Afghanistan,1/6/20,0,0
AFG,Asia,Afghanistan,1/7/20,0,0
AFG,Asia,Afghanistan,1/8/20,0,0
AFG,Asia,Afghanistan,1/9/20,0,0
AFG,Asia,Afghanistan,1/10/20,0,0
AFG,Asia,Afghanistan,1/11/20,0,0
AFG,Asia,Afghanistan,1/12/20,0,0
AFG,Asia,Afghanistan,1/13/20,0,0
AFG,Asia,Afghanistan,1/14/20,0,0
AFG,Asia,Afghanistan,1/15/20,0,0
AFG,Asia,Afghanistan,1/16/20,0,0
AFG,Asia,Afghanistan,1/17/20,0,0
AFG,Asia,Afghanistan,1/18/20,0,0
AFG,Asia,Afghanistan,1/19/20,0,0
AFG,Asia,Afghanistan,1/20/20,0,0
AFG,Asia,Afghanistan,1/21/20,0,0
AFG,Asia,Afghanistan,1/22/20,0,0
AFG,Asia,Afghanistan,1/23/20,0,0
AFG,Asia,Afghanistan,1/24/20,0,0
AFG,Asia,Afghanistan,1/25/20,0,0
AFG,Asia,Afghanistan,1/26/20,0,0
AFG,Asia,Afghanistan,1/27/20,0,0
AFG,Asia,Afghanistan,1/28/20,0,0
AFG,Asia,Afghanistan,1/29/20,0,0
AFG,Asia,Afghanistan,1/30/20,0,0
AFG,Asia,Afghanistan,1/31/20,0,0
AFG,Asia,Afghanistan,2/1/20,0,0
AFG,Asia,Afghanistan,2/2/20,0,0
AFG,Asia,Afghanistan,2/3/20,0,0
AFG,Asia,Afghanistan,2/4/20,0,0
AFG,Asia,Afghanistan,2/5/20,0,0
AFG,Asia,Afghanistan,2/6/20,0,0
AFG,Asia,Afghanistan,2/7/20,0,0
AFG,Asia,Afghanistan,2/8/20,0,0
AFG,Asia,Afghanistan,2/9/20,0,0
AFG,Asia,Afghanistan,2/10/20,0,0
AFG,Asia,Afghanistan,2/11/20,0,0
AFG,Asia,Afghanistan,2/12/20,0,0
AFG,Asia,Afghanistan,2/13/20,0,0
AFG,Asia,Afghanistan,2/14/20,0,0
AFG,Asia,Afghanistan,2/15/20,0,0
AFG,Asia,Afghanistan,2/16/20,0,0
AFG,Asia,Afghanistan,2/17/20,0,0
AFG,Asia,Afghanistan,2/18/20,0,0
AFG,Asia,Afghanistan,2/19/20,0,0
AFG,Asia,Afghanistan,2/20/20,0,0
AFG,Asia,Afghanistan,2/21/20,0,0
AFG,Asia,Afghanistan,2/22/20,0,0
AFG,Asia,Afghanistan,2/23/20,0,0
AFG,Asia,Afghanistan,2/24/20,0,0
AFG,Asia,Afghanistan,2/25/20,1,0
AFG,Asia,Afghanistan,2/26/20,0,0
AFG,Asia,Afghanistan,2/27/20,0,0
AFG,Asia,Afghanistan,2/28/20,0,0
AFG,Asia,Afghanistan,2/29/20,0,0
AFG,Asia,Afghanistan,3/1/20,0,0
AFG,Asia,Afghanistan,3/2/20,0,0
AFG,Asia,Afghanistan,3/3/20,0,0
AFG,Asia,Afghanistan,3/4/20,0,0
AFG,Asia,Afghanistan,3/5/20,0,0
AFG,Asia,Afghanistan,3/6/20,0,0
AFG,Asia,Afghanistan,3/7/20,0,0
AFG,Asia,Afghanistan,3/8/20,3,0
AFG,Asia,Afghanistan,3/9/20,0,0
AFG,Asia,Afghanistan,3/10/20,0,0
AFG,Asia,Afghanistan,3/11/20,3,0
AFG,Asia,Afghanistan,3/12/20,0,0
AFG,Asia,Afghanistan,3/13/20,0,0
AFG,Asia,Afghanistan,3/14/20,0,0
AFG,Asia,Afghanistan,3/15/20,3,0
AFG,Asia,Afghanistan,3/16/20,6,0
AFG,Asia,Afghanistan,3/17/20,5,0
AFG,Asia,Afghanistan,3/18/20,1,0
AFG,Asia,Afghanistan,3/19/20,0,0
AFG,Asia,Afghanistan,3/20/20,0,0
AFG,Asia,Afghanistan,3/21/20,2,0
AFG,Asia,Afghanistan,3/22/20,0,0
AFG,Asia,Afghanistan,3/23/20,10,0
AFG,Asia,Afghanistan,3/24/20,6,1
AFG,Asia,Afghanistan,3/25/20,2,0
AFG,Asia,Afghanistan,3/26/20,33,0
AFG,Asia,Afghanistan,3/27/20,0,0
AFG,Asia,Afghanistan,3/28/20,16,1
AFG,Asia,Afghanistan,3/29/20,15,1
AFG,Asia,Afghanistan,3/30/20,8,1
AFG,Asia,Afghanistan,3/31/20,27,0
AFG,Asia,Afghanistan,4/1/20,25,0
AFG,Asia,Afghanistan,4/2/20,26,0
AFG,Asia,Afghanistan,4/3/20,43,0
AFG,Asia,Afghanistan,4/4/20,0,0
AFG,Asia,Afghanistan,4/5/20,35,1
AFG,Asia,Afghanistan,4/6/20,29,2
AFG,Asia,Afghanistan,4/7/20,38,0
AFG,Asia,Afghanistan,4/8/20,30,4
AFG,Asia,Afghanistan,4/9/20,56,3
AFG,Asia,Afghanistan,4/10/20,61,1
AFG,Asia,Afghanistan,4/11/20,37,0
AFG,Asia,Afghanistan,4/12/20,34,3
AFG,Asia,Afghanistan,4/13/20,52,0
AFG,Asia,Afghanistan,4/14/20,58,3
AFG,Asia,Afghanistan,4/15/20,49,2
AFG,Asia,Afghanistan,4/16/20,70,2
AFG,Asia,Afghanistan,4/17/20,10,4
AFG,Asia,Afghanistan,4/18/20,51,1
AFG,Asia,Afghanistan,4/19/20,63,0
AFG,Asia,Afghanistan,4/20/20,88,3
AFG,Asia,Afghanistan,4/21/20,35,2
AFG,Asia,Afghanistan,4/22/20,61,1
AFG,Asia,Afghanistan,4/23/20,84,4
AFG,Asia,Afghanistan,4/24/20,105,2
AFG,Asia,Afghanistan,4/25/20,70,1
AFG,Asia,Afghanistan,4/26/20,112,4
AFG,Asia,Afghanistan,4/27/20,68,10
AFG,Asia,Afghanistan,4/28/20,172,0
AFG,Asia,Afghanistan,4/29/20,124,3
AFG,Asia,Afghanistan,4/30/20,122,0
AFG,Asia,Afghanistan,5/1/20,222,4
AFG,Asia,Afghanistan,5/2/20,164,4
AFG,Asia,Afghanistan,5/3/20,134,4
AFG,Asia,Afghanistan,5/4/20,235,13
AFG,Asia,Afghanistan,5/5/20,190,5
AFG,Asia,Afghanistan,5/6/20,330,5
AFG,Asia,Afghanistan,5/7/20,168,9
AFG,Asia,Afghanistan,5/8/20,171,2
AFG,Asia,Afghanistan,5/9/20,215,3
AFG,Asia,Afghanistan,5/10/20,255,6
AFG,Asia,Afghanistan,5/11/20,369,5
AFG,Asia,Afghanistan,5/12/20,285,2
AFG,Asia,Afghanistan,5/13/20,280,5
AFG,Asia,Afghanistan,5/14/20,259,3
AFG,Asia,Afghanistan,5/15/20,113,6
AFG,Asia,Afghanistan,5/16/20,1063,32
AFG,Asia,Afghanistan,5/17/20,0,0
AFG,Asia,Afghanistan,5/18/20,262,1
AFG,Asia,Afghanistan,5/19/20,408,4
AFG,Asia,Afghanistan,5/20/20,581,5
AFG,Asia,Afghanistan,5/21/20,492,9
AFG,Asia,Afghanistan,5/22/20,531,6
AFG,Asia,Afghanistan,5/23/20,540,12
AFG,Asia,Afghanistan,5/24/20,782,11
AFG,Asia,Afghanistan,5/25/20,584,2
AFG,Asia,Afghanistan,5/26/20,591,1
AFG,Asia,Afghanistan,5/27/20,658,1
AFG,Asia,Afghanistan,5/28/20,625,7
AFG,Asia,Afghanistan,5/29/20,580,8
AFG,Asia,Afghanistan,5/30/20,623,11
AFG,Asia,Afghanistan,5/31/20,866,3
AFG,Asia,Afghanistan,6/1/20,680,8
AFG,Asia,Afghanistan,6/2/20,545,8
AFG,Asia,Afghanistan,6/3/20,759,5
AFG,Asia,Afghanistan,6/4/20,758,24
AFG,Asia,Afghanistan,6/5/20,787,6
AFG,Asia,Afghanistan,6/6/20,915,9
AFG,Asia,Afghanistan,6/7/20,582,18
AFG,Asia,Afghanistan,6/8/20,791,30
AFG,Asia,Afghanistan,6/9/20,575,12
AFG,Asia,Afghanistan,6/10/20,542,15
AFG,Asia,Afghanistan,6/11/20,684,21
AFG,Asia,Afghanistan,6/12/20,747,21
AFG,Asia,Afghanistan,6/13/20,656,20
AFG,Asia,Afghanistan,6/14/20,556,5
AFG,Asia,Afghanistan,6/15/20,664,20
AFG,Asia,Afghanistan,6/16/20,761,7
AFG,Asia,Afghanistan,6/17/20,783,13
AFG,Asia,Afghanistan,6/18/20,564,13
AFG,Asia,Afghanistan,6/19/20,658,42
AFG,Asia,Afghanistan,6/20/20,346,2
AFG,Asia,Afghanistan,6/21/20,546,21
AFG,Asia,Afghanistan,6/22/20,409,12
AFG,Asia,Afghanistan,6/23/20,310,17
AFG,Asia,Afghanistan,6/24/20,338,20
AFG,Asia,Afghanistan,6/25/20,234,21
AFG,Asia,Afghanistan,6/26/20,460,36
AFG,Asia,Afghanistan,6/27/20,276,8
AFG,Asia,Afghanistan,6/28/20,165,20
AFG,Asia,Afghanistan,6/29/20,351,18
AFG,Asia,Afghanistan,6/30/20,271,12
AFG,Asia,Afghanistan,7/1/20,279,13
AFG,Asia,Afghanistan,7/2/20,319,28
AFG,Asia,Afghanistan,7/3/20,186,33
AFG,Asia,Afghanistan,7/4/20,302,12
AFG,Asia,Afghanistan,7/5/20,348,7
AFG,Asia,Afghanistan,7/6/20,279,38
AFG,Asia,Afghanistan,7/7/20,433,56
AFG,Asia,Afghanistan,7/8/20,210,16
AFG,Asia,Afghanistan,7/9/20,59,1
AFG,Asia,Afghanistan,7/10/20,255,20
AFG,Asia,Afghanistan,7/11/20,458,37
AFG,Asia,Afghanistan,7/12/20,85,16
AFG,Asia,Afghanistan,7/13/20,0,0
AFG,Asia,Afghanistan,7/14/20,4,2
AFG,Asia,Afghanistan,7/15/20,285,33
AFG,Asia,Afghanistan,7/16/20,254,49
AFG,Asia,Afghanistan,7/17/20,76,21
AFG,Asia,Afghanistan,7/18/20,219,32
AFG,Asia,Afghanistan,7/19/20,12,17
AFG,Asia,Afghanistan,7/20/20,174,17
AFG,Asia,Afghanistan,7/21/20,140,5
AFG,Asia,Afghanistan,7/22/20,112,4
AFG,Asia,Afghanistan,7/23/20,188,21
AFG,Asia,Afghanistan,7/24/20,13,0
AFG,Asia,Afghanistan,7/25/20,108,35
AFG,Asia,Afghanistan,7/26/20,121,13
AFG,Asia,Afghanistan,7/27/20,106,10
AFG,Asia,Afghanistan,7/28/20,105,1
AFG,Asia,Afghanistan,7/29/20,103,1
AFG,Asia,Afghanistan,7/30/20,0,0
AFG,Asia,Afghanistan,7/31/20,71,0
AFG,Asia,Afghanistan,8/1/20,168,12
AFG,Asia,Afghanistan,8/2/20,0,0
AFG,Asia,Afghanistan,8/3/20,0,1
AFG,Asia,Afghanistan,8/4/20,37,4
AFG,Asia,Afghanistan,8/5/20,82,6
AFG,Asia,Afghanistan,8/6/20,67,4
AFG,Asia,Afghanistan,8/7/20,41,0
AFG,Asia,Afghanistan,8/8/20,78,9
AFG,Asia,Afghanistan,8/9/20,39,5
AFG,Asia,Afghanistan,8/10/20,0,0
AFG,Asia,Afghanistan,8/11/20,0,0
AFG,Asia,Afghanistan,8/12/20,215,32
AFG,Asia,Afghanistan,8/13/20,76,10
AFG,Asia,Afghanistan,8/14/20,79,9
AFG,Asia,Afghanistan,8/15/20,7,0
AFG,Asia,Afghanistan,8/16/20,120,7
AFG,Asia,Afghanistan,8/17/20,45,5
AFG,Asia,Afghanistan,8/18/20,3,0
AFG,Asia,Afghanistan,8/19/20,0,0
AFG,Asia,Afghanistan,8/20/20,160,8
AFG,Asia,Afghanistan,8/21/20,97,2
AFG,Asia,Afghanistan,8/22/20,38,0
AFG,Asia,Afghanistan,8/23/20,105,2
AFG,Asia,Afghanistan,8/24/20,0,0
AFG,Asia,Afghanistan,8/25/20,71,10
AFG,Asia,Afghanistan,8/26/20,1,0
AFG,Asia,Afghanistan,8/27/20,55,4
AFG,Asia,Afghanistan,8/28/20,3,0
AFG,Asia,Afghanistan,8/29/20,11,1
AFG,Asia,Afghanistan,8/30/20,3,0
AFG,Asia,Afghanistan,8/31/20,19,0
AFG,Asia,Afghanistan,9/1/20,34,4
AFG,Asia,Afghanistan,9/2/20,9,0
AFG,Asia,Afghanistan,9/3/20,38,3
AFG,Asia,Afghanistan,9/4/20,45,1
AFG,Asia,Afghanistan,9/5/20,16,0
AFG,Asia,Afghanistan,9/6/20,20,0
AFG,Asia,Afghanistan,9/7/20,74,2
AFG,Asia,Afghanistan,9/8/20,96,3
AFG,Asia,Afghanistan,9/9/20,26,3
AFG,Asia,Afghanistan,9/10/20,24,2
AFG,Asia,Afghanistan,9/11/20,28,0
AFG,Asia,Afghanistan,9/12/20,34,0
AFG,Asia,Afghanistan,9/13/20,35,0
AFG,Asia,Afghanistan,9/14/20,75,0
AFG,Asia,Afghanistan,9/15/20,99,6
AFG,Asia,Afghanistan,9/16/20,40,10
AFG,Asia,Afghanistan,9/17/20,17,0
AFG,Asia,Afghanistan,9/18/20,0,0
AFG,Asia,Afghanistan,9/19/20,47,1
AFG,Asia,Afghanistan,9/20/20,125,4
AFG,Asia,Afghanistan,9/21/20,0,0
AFG,Asia,Afghanistan,9/22/20,30,3
AFG,Asia,Afghanistan,9/23/20,71,2
AFG,Asia,Afghanistan,9/24/20,25,5
AFG,Asia,Afghanistan,9/25/20,16,0
AFG,Asia,Afghanistan,9/26/20,6,2
AFG,Asia,Afghanistan,9/27/20,35,0
AFG,Asia,Afghanistan,9/28/20,0,0
AFG,Asia,Afghanistan,9/29/20,12,3
AFG,Asia,Afghanistan,9/30/20,15,2
AFG,Asia,Afghanistan,10/1/20,14,0
AFG,Asia,Afghanistan,10/2/20,17,0
AFG,Asia,Afghanistan,10/3/20,5,0
AFG,Asia,Afghanistan,10/4/20,7,4
AFG,Asia,Afghanistan,10/5/20,44,0
AFG,Asia,Afghanistan,10/6/20,145,5
AFG,Asia,Afghanistan,10/7/20,62,2
AFG,Asia,Afghanistan,10/8/20,68,1
AFG,Asia,Afghanistan,10/9/20,77,2
AFG,Asia,Afghanistan,10/10/20,10,1
AFG,Asia,Afghanistan,10/11/20,0,0
AFG,Asia,Afghanistan,10/12/20,96,4
AFG,Asia,Afghanistan,10/13/20,129,3
AFG,Asia,Afghanistan,10/14/20,66,0
AFG,Asia,Afghanistan,10/15/20,32,1
AFG,Asia,Afghanistan,10/16/20,0,0
AGO,Africa,Angola,3/22/20,2,0
AGO,Africa,Angola,3/23/20,0,0
AGO,Africa,Angola,3/24/20,0,0
AGO,Africa,Angola,3/25/20,0,0
AGO,Africa,Angola,3/26/20,0,0
AGO,Africa,Angola,3/27/20,1,0
AGO,Africa,Angola,3/28/20,1,0
AGO,Africa,Angola,3/29/20,0,0
AGO,Africa,Angola,3/30/20,3,2
AGO,Africa,Angola,3/31/20,0,0
AGO,Africa,Angola,4/1/20,0,0
AGO,Africa,Angola,4/2/20,1,0
AGO,Africa,Angola,4/3/20,0,0
AGO,Africa,Angola,4/4/20,0,0
AGO,Africa,Angola,4/5/20,2,0
AGO,Africa,Angola,4/6/20,4,0
AGO,Africa,Angola,4/7/20,2,0
AGO,Africa,Angola,4/8/20,1,0
AGO,Africa,Angola,4/9/20,2,0
AGO,Africa,Angola,4/10/20,0,0
AGO,Africa,Angola,4/11/20,0,0
AGO,Africa,Angola,4/12/20,0,0
AGO,Africa,Angola,4/13/20,0,0
AGO,Africa,Angola,4/14/20,0,0
AGO,Africa,Angola,4/15/20,0,0
AGO,Africa,Angola,4/16/20,0,0
AGO,Africa,Angola,4/17/20,0,0
AGO,Africa,Angola,4/18/20,0,0
AGO,Africa,Angola,4/19/20,5,0
AGO,Africa,Angola,4/20/20,0,0
AGO,Africa,Angola,4/21/20,0,0
AGO,Africa,Angola,4/22/20,0,0
AGO,Africa,Angola,4/23/20,0,0
AGO,Africa,Angola,4/24/20,1,0
AGO,Africa,Angola,4/25/20,0,0
AGO,Africa,Angola,4/26/20,0,0
AGO,Africa,Angola,4/27/20,1,0
AGO,Africa,Angola,4/28/20,1,0
AGO,Africa,Angola,4/29/20,0,0
AGO,Africa,Angola,4/30/20,0,0
AGO,Africa,Angola,5/1/20,0,0
AGO,Africa,Angola,5/2/20,2,0
AGO,Africa,Angola,5/3/20,6,0
AGO,Africa,Angola,5/4/20,0,0
AGO,Africa,Angola,5/5/20,0,0
AGO,Africa,Angola,5/6/20,1,0
AGO,Africa,Angola,5/7/20,0,0
AGO,Africa,Angola,5/8/20,0,0
AGO,Africa,Angola,5/9/20,7,0
AGO,Africa,Angola,5/10/20,0,0
AGO,Africa,Angola,5/11/20,2,0
AGO,Africa,Angola,5/12/20,0,0
AGO,Africa,Angola,5/13/20,0,0
AGO,Africa,Angola,5/14/20,0,0
AGO,Africa,Angola,5/15/20,3,0
AGO,Africa,Angola,5/16/20,0,0
AGO,Africa,Angola,5/17/20,0,0
AGO,Africa,Angola,5/18/20,0,0
AGO,Africa,Angola,5/19/20,0,0
AGO,Africa,Angola,5/20/20,2,0
AGO,Africa,Angola,5/21/20,2,1
AGO,Africa,Angola,5/22/20,6,0
AGO,Africa,Angola,5/23/20,2,0
AGO,Africa,Angola,5/24/20,0,0
AGO,Africa,Angola,5/25/20,9,1
AGO,Africa,Angola,5/26/20,0,0
AGO,Africa,Angola,5/27/20,2,0
AGO,Africa,Angola,5/28/20,0,0
AGO,Africa,Angola,5/29/20,2,0
AGO,Africa,Angola,5/30/20,4,0
AGO,Africa,Angola,5/31/20,7,0
AGO,Africa,Angola,6/1/20,2,0
AGO,Africa,Angola,6/2/20,0,0
AGO,Africa,Angola,6/3/20,0,0
AGO,Africa,Angola,6/4/20,0,0
AGO,Africa,Angola,6/5/20,0,0
AGO,Africa,Angola,6/6/20,0,0
AGO,Africa,Angola,6/7/20,0,0
AGO,Africa,Angola,6/8/20,5,0
AGO,Africa,Angola,6/9/20,1,0
AGO,Africa,Angola,6/10/20,4,0
AGO,Africa,Angola,6/11/20,17,0
AGO,Africa,Angola,6/12/20,5,1
AGO,Africa,Angola,6/13/20,12,0
AGO,Africa,Angola,6/14/20,8,1
AGO,Africa,Angola,6/15/20,2,0
AGO,Africa,Angola,6/16/20,2,0
AGO,Africa,Angola,6/17/20,0,0
AGO,Africa,Angola,6/18/20,13,1
AGO,Africa,Angola,6/19/20,0,0
AGO,Africa,Angola,6/20/20,11,1
